property_id,lat,lng,addr_street,suburb,lga,closet_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,number_of_houses,number_of_units,municipality,aus_born_perc,median_income,median_house_price,population,closest_train_station_id
87181,-37.906819,144.999565,9 Anne Crescent,BRIGHTON,HUME,19952,0.343,,0,8625,6345,Bayside,77,2200,2483600,20135,19952.0
35180,-37.727898,145.030515,54 Crevelli Street,RESERVOIR,EAST GIPPSLAND,20010,2.407,19.105263157894736,1,16913,8713,Darebin,63,972,861800,45591,20010.0
84414,-37.85309982,144.9964447,84 Hornby Street,WINDSOR,MAROONDAH,19957,0.508,,0,2201,4448,Stonnington,66,1560,1629600,17776,19957.0
17691,-37.69956,144.925668,76 Paget Avenue,GLENROY,WYNDHAM,20032,0.928,13.76923076923077,1,7882,4021,Moreland,66,1004,743900,27707,20032.0
22145,-37.743577,144.950728,181 Munro Street,COBURG,MOONEE VALLEY,19965,1.118,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
17854,-37.6993103,144.9079132,90 Valley Crescent,GLENROY,WYNDHAM,20031,0.84,14.642857142857142,1,7882,4021,Moreland,66,1004,743900,27707,20031.0
70821,-37.882657,145.1033,5 Robert Street,CHADSTONE,MELTON,19840,1.27,,0,3244,1608,Monash,65,1234,1217700,12357,19840.0
77677,-37.937174,145.195532,2/27 Chelsea Avenue,MULGRAVE,MACEDON RANGES,19891,3.588,17.657587548638134,1,7213,1477,Monash,60,1348,1022600,22093,19891.0
70670,-37.880218,145.102838,25 Brindalee Mews,CHADSTONE,MELTON,19840,1.097,,0,3244,1608,Monash,65,1234,1217700,12357,19840.0
46384,-37.718861,145.147671,1/83 Bridge Street,ELTHAM,FRANKSTON,19987,0.591,26.24418604651163,1,6040,1782,Nillumbik,85,1923,1178700,28827,19987.0
84203,-37.852626,145.002968,6 Aberdeen Road,PRAHRAN,BOROONDARA,19947,0.897,6.618181818181818,1,4230,8324,Stonnington,66,1560,1706800,17776,19947.0
123,-37.804475,144.888447,1/148 Pilgrim Street,SEDDON,EAST GIPPSLAND,20024,0.345,6.733333333333333,1,2035,844,Maribyrnong,49,1181,1148600,16926,20024.0
83655,-37.856344,145.000864,2/13 Wrexham Road,WINDSOR,MAROONDAH,19957,0.777,,0,2201,4448,Stonnington,66,1560,1629600,17776,19957.0
36472,-37.6609726,145.0205078,482 Station Street,LALOR,KINGSTON,20006,0.617,22.956521739130434,1,8358,1216,Whittlesea,52,919,678600,20717,20006.0
45493,-37.700698,145.123431,8 Greenview Court,GREENSBOROUGH,GLEN EIRA,19985,1.386,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
95136,-37.915572,145.044425,20 Strathmore Street,BENTLEIGH,HOBSONS BAY,19939,0.684,14.476923076923077,1,5799,3228,Glen Eira,72,1538,1649200,17630,19939.0
66529,-37.777329,145.318123,5a Wyuna Walk,MOOROOLBARK,WEST WIMMERA,19877,0.967,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
4798,-37.855814,144.821862,1/63 McIntyre Drive,ALTONA,BRIMBANK,19925,1.274,,0,4843,2394,Hobsons Bay,70,1160,1139500,11742,19925.0
14765,-37.746027,144.89462,72 Bradshaw Street,ESSENDON,NILLUMBIK,20037,2.2,7.5,1,6869,5592,Moonee Valley,81,1571,1550000,22442,20037.0
46017,-37.712973,145.122594,3/63 Mountain View Road,MONTMORENCY,PORT PHILLIP,19986,0.275,23.86,1,3368,1434,Banyule,87,1457,1111000,8154,19986.0
78409,-37.9293594,145.2016431,83 Grantham Terrace,MULGRAVE,MACEDON RANGES,19891,4.554,17.657587548638134,1,7213,1477,Monash,60,1348,1022600,22093,19891.0
48675,-37.800475,145.044032,7 Childers Street,KEW,SOUTH GIPPSLAND,19904,2.43,6.0,1,8044,6097,Boroondara,73,2022,2332200,21677,19904.0
19692,-37.68006516,144.8898468,3 Swaith Court,WESTMEADOWS,LODDON,20030,2.643,15.533333333333333,1,2446,596,Hume,74,1388,684900,8623,20030.0
3512,-37.818745,144.874078,41 Freeman Street,YARRAVILLE,MITCHELL,19996,1.431,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
15933,-37.707176,144.882502,13 Banksia Grove,TULLAMARINE,CENTRAL GOLDFIELDS,20032,3.072,13.76923076923077,1,3164,2016,Hume,65,1150,706000,16710,20032.0
44388,-37.719209,145.106496,167 Hickling Avenue,GREENSBOROUGH,GLEN EIRA,19986,1.392,23.86,1,7426,2533,Banyule,83,1524,984000,26045,19986.0
29296,-37.774581,145.011422,116 Victoria Road,NORTHCOTE,MURRINDINDI,19929,0.584,12.136363636363637,1,8461,5349,Darebin,69,1563,1630800,21000,19929.0
61467,-37.800793,145.235234,2 Berea Court,RINGWOOD,MACEDON RANGES,19902,1.768,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
74897,-37.883213,145.045614,26 Derby Crescent,CAULFIELD EAST,WHITEHORSE,19943,0.696,9.525114155251142,1,490,537,Glen Eira,76,1663,1382800,13712,19943.0
1341,-37.804357,144.891455,7 Alexander Street,SEDDON,EAST GIPPSLAND,20024,0.206,6.733333333333333,1,2035,844,Maribyrnong,49,1181,1148600,16926,20024.0
21728,-37.749857,144.970666,10  Coburg Street,COBURG,MOONEE VALLEY,19966,0.933,10.0,1,10323,4557,Moreland,63,1268,1129500,29021,19966.0
63556,-37.807058,145.273038,14-16 Fortuna Avenue,CROYDON,CARDINIA,19878,1.455,20.65573770491803,1,9705,5573,Maroondah,81,1267,902900,37491,19878.0
64454,-37.807234,145.270533,4/66 Bayswater Road,CROYDON,CARDINIA,19878,1.584,20.65573770491803,1,9705,5573,Maroondah,81,1267,902900,37491,19878.0
46565,-37.70100021,145.1621399,13 Ridgeview Street,ELTHAM,FRANKSTON,19987,1.882,26.24418604651163,1,6040,1782,Nillumbik,85,1923,1178700,28827,19987.0
23605,-37.641958,144.902118,36 Clare Boulevard,GREENVALE,HORSHAM,40220,2.963,18.235294117647058,1,6480,251,Hume,72,1730,942100,9120,40220.0
55008,-37.838603,145.068352,13 Lyric Grove,CAMBERWELL,MELBOURNE,19851,0.364,10.3,1,7459,4358,Boroondara,77,2122,2235400,15537,19851.0
33622,-37.693116,144.978053,11 Sheargold Court,RESERVOIR,EAST GIPPSLAND,19961,1.887,13.8,1,16913,8713,Darebin,63,972,861800,45591,19961.0
79865,-38.00057983,145.1466522,2 Stanford Avenue,KEYSBOROUGH,KINGSTON,19890,4.565,19.260536398467433,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19890.0
44485,-37.699435,145.109439,19 St Helena Road,GREENSBOROUGH,GLEN EIRA,19985,0.514,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
84502,-37.869161,144.99179,26 Marlborough Street,BALACLAVA,DAREBIN,19956,0.156,,0,1403,2485,Port Phillip,63,1449,1462600,17374,19956.0
51015,-37.795982,145.120812,2/8-10 Malcolm Crescent,DONCASTER,MORELAND,20042,2.588,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
41790,-37.730212,145.098794,2 Meskill Cresent,VIEWBANK,MANNINGHAM,19984,2.518,19.841726618705035,1,2434,356,Banyule,77,1551,1147300,21826,19984.0
2973,-37.81463242,144.8818817,18 Kingston Street,YARRAVILLE,MITCHELL,19996,0.721,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
86915,-37.906611,144.995157,59 Outer Crescent,BRIGHTON,HUME,19952,0.682,,0,8625,6345,Bayside,77,2200,2483600,20135,19952.0
58549,-37.808055,145.17173,120 Junction Road,NUNAWADING,STONNINGTON,19899,1.424,14.655339805825243,1,4033,2270,Whitehorse,70,1202,1171100,20796,19899.0
28732,-37.800237,144.989039,92 Perry Street,COLLINGWOOD,MOONEE VALLEY,19975,0.491,8.23076923076923,1,2122,4470,Yarra,60,1278,1275000,5113,19975.0
4404,-37.829182,144.872748,38 Kernot Street,SOUTH KINGSVILLE,WELLINGTON,19995,1.171,,0,826,527,Hobsons Bay,74,1626,979800,14791,19995.0
77396,-37.933033,145.205929,104 Portland Street,MULGRAVE,MACEDON RANGES,19890,4.579,19.260536398467433,1,7213,1477,Monash,60,1348,1022600,22093,19890.0
18744,-37.693193,144.917335,35 Waverley Street,BROADMEADOWS,WODONGA,20031,0.252,14.642857142857142,1,4395,1983,Hume,58,762,565700,18510,20031.0
73761,-37.860706,145.277042,5 Conway Court,BORONIA,TOWONG,19869,0.646,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
68141,-37.844905,145.00846,55 Fairbairn Road,TOORAK,MANNINGHAM,19947,0.556,6.618181818181818,1,4088,5974,Stonnington,72,1977,2752300,12797,19947.0
45913,-37.71894836,145.1140289,2 Rattray Road,MONTMORENCY,PORT PHILLIP,19986,0.775,23.86,1,3368,1434,Banyule,87,1457,1111000,8154,19986.0
73214,-37.86381149,145.2779694,2/26 Stonehaven Avenue,BORONIA,TOWONG,19869,0.677,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
28983,-37.809376,144.995639,30/11 Nicholson Street,ABBOTSFORD,BANYULE,19977,0.299,7.448979591836735,1,2304,4706,Yarra,68,1797,1299400,4025,19977.0
34439,-37.70440292,145.0248261,26 Banff St,RESERVOIR,EAST GIPPSLAND,20009,1.403,19.1,1,16913,8713,Darebin,63,972,861800,45591,20009.0
22780,-37.749484,144.971435,41 Hardwick Street,COBURG,MOONEE VALLEY,19966,1.013,10.0,1,10323,4557,Moreland,63,1268,1129500,29021,19966.0
26282,-37.59237289,144.9315949,29 Lee Street,CRAIGIEBURN,YARRA RANGES,40221,1.475,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
82242,-37.99717331,145.2282105,5 Claredale Road,DOVETON,HINDMARSH,19888,1.809,22.110294117647058,1,3150,953,Casey,59,819,602200,9801,19888.0
64294,-37.79450226,145.2553101,33 Grayling Crescent,CROYDON,CARDINIA,19879,1.996,18.088709677419356,1,9705,5573,Maroondah,81,1267,902900,37491,19879.0
65807,-37.779389,145.321154,15 Struan Avenue,MOOROOLBARK,WEST WIMMERA,19877,0.974,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
75273,-37.890505,145.070318,516 Neerim Road,MURRUMBEENA,MOIRA,19919,0.261,11.254658385093167,1,2947,2728,Glen Eira,64,1287,1574000,30031,19919.0
73806,-37.86835098,145.2960053,52 Daffodil Road,BORONIA,TOWONG,19869,1.348,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
6130,-37.780966,144.840816,13 Andrew Street,SUNSHINE,KNOX,20021,1.094,11.08411214953271,1,4031,1779,Brimbank,52,929,883700,30677,20021.0
49459,-37.80588531,145.0787811,38 Yongala Street,BALWYN,HOBSONS BAY,19893,2.082,9.46875,1,4589,2796,Boroondara,71,1563,2551100,13849,19893.0
91372,-37.99237061,145.0368042,2 Comport Street,BEAUMARIS,TOWONG,19865,2.749,20.61904761904762,1,5041,1732,Bayside,79,1845,1882800,17536,19865.0
65153,-37.807939,145.304562,16 COSMO COURT,KILSYTH,SURF COAST,19878,2.526,20.65573770491803,1,4209,1613,Yarra Ranges,82,1211,813100,12665,19878.0
39018,-37.75784683,145.0347138,75 Jellicoe Street,IVANHOE,BASS COAST,19933,1.55,14.36241610738255,1,4147,2613,Banyule,77,1709,1560600,14278,19933.0
60953,-37.8366708,145.1914044,81 Park Drive,VERMONT,CENTRAL GOLDFIELDS,19900,2.078,15.882096069868995,1,3636,1030,Whitehorse,71,1459,1186300,20802,19900.0
44131,-37.697583,145.13214,11 Macka Avenue,GREENSBOROUGH,GLEN EIRA,19986,2.183,23.86,1,7426,2533,Banyule,83,1524,984000,26045,19986.0
67710,-37.77464,145.354793,8 The Ridge,LILYDALE,FRANKSTON,19876,2.218,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
17176,-37.714029,144.951644,4 Bond Street,HADFIELD,WYNDHAM,19962,0.787,12.785714285714286,1,2326,712,Moreland,66,1004,805000,27707,19962.0
88160,-37.939377,145.044466,24 Ashlar road,MOORABBIN,MANSFIELD,19937,0.879,16.14074074074074,1,2571,1673,Kingston,69,1294,1283800,13081,19937.0
83935,-37.84971619,144.989212,36A Charles Street,PRAHRAN,BOROONDARA,19958,0.061,,0,4230,8324,Stonnington,66,1560,1706800,17776,19958.0
23764,-37.638593,144.905381,7 Cramond Place,GREENVALE,HORSHAM,40220,2.647,18.235294117647058,1,6480,251,Hume,72,1730,942100,9120,40220.0
88733,-37.951268,145.026084,28 Noyes Street,HIGHETT,GREATER DANDENONG,19872,1.422,17.015625,1,3939,2524,Bayside,73,1384,1355400,9299,19872.0
42702,-37.737394,145.062863,96 Grandview Grove,ROSANNA,EAST GIPPSLAND,19936,0.675,16.403973509933774,1,3073,1156,Banyule,77,1551,1192000,21826,19936.0
84140,-37.855249,145.004436,52 Banole Avenue,PRAHRAN,BOROONDARA,19946,0.97,7.181818181818182,1,4230,8324,Stonnington,66,1560,1706800,17776,19946.0
1700,-37.823922,144.841413,12 Carlsson Court,BROOKLYN,WANGARATTA,20022,3.336,7.9523809523809526,1,1077,551,Hobsons Bay,56,1162,701800,19978,20022.0
4345,-37.84223,144.868885,3/11 Maddox Road,NEWPORT,MANSFIELD,19994,1.295,,0,5240,1816,Hobsons Bay,74,1626,1197100,14791,19994.0
51264,-37.775525,145.131632,32 Henry Street,DONCASTER,MORELAND,20042,4.946,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
39323,-37.699715,145.068071,1 Walden Court,BUNDOORA,WODONGA,19984,1.866,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
67519,-37.742948,145.348418,5 Comic Court,LILYDALE,FRANKSTON,19876,1.401,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
72136,-37.85865402,145.2628021,2 Edinburgh Road,BAYSWATER,INDIGO,19869,1.907,20.794392523364486,1,4737,3089,Knox,77,1186,865500,19945,19869.0
24648,-37.678561,144.962773,124 Somerset Road,CAMPBELLFIELD,STRATHBOGIE,19960,1.982,16.6875,1,2830,1163,Hume,48,786,588600,5480,19960.0
80947,-37.979124,145.223305,2 Burrows Avenue,DANDENONG,CARDINIA,19888,1.696,22.110294117647058,1,8074,9600,Greater Dandenong,48,899,685100,45248,19888.0
31993,-37.739889,145.012398,16 Martin Street,PRESTON,BOROONDARA,20012,1.054,16.176470588235293,1,11418,7672,Darebin,63,1155,1075700,27067,20012.0
94984,-37.917504,145.044068,18 Ross Street,BENTLEIGH,HOBSONS BAY,19939,0.621,14.476923076923077,1,5799,3228,Glen Eira,72,1538,1649200,17630,19939.0
35281,-37.70859528,145.007721,6 Broadhurst Avenue,RESERVOIR,EAST GIPPSLAND,20009,0.176,19.1,1,16913,8713,Darebin,63,972,861800,45591,20009.0
24314,-37.70370865,144.9739227,31 Elsa Street,FAWKNER,MONASH,19961,1.368,13.8,1,4754,1266,Moreland,53,865,745500,12899,19961.0
36088,-37.665986,145.027491,1/21 Cherry Court,LALOR,KINGSTON,20006,0.908,22.956521739130434,1,8358,1216,Whittlesea,52,919,678600,20717,20006.0
90393,-37.960897,145.045711,26 Stuart Avenue,CHELTENHAM,YARRA RANGES,19866,1.006,18.83823529411765,1,8087,5856,Kingston,74,1233,1167300,18907,19866.0
22181,-37.739671,144.96189,19 Service Street,COBURG,MOONEE VALLEY,19965,0.324,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
26811,-37.574409,144.930406,4 Lilac Close,CRAIGIEBURN,YARRA RANGES,40221,3.257,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
36816,-37.657003,145.037764,13 Jeffrey Court,EPPING,FRANKSTON,20005,0.847,24.90277777777778,1,13368,3047,Whittlesea,73,1283,673200,19624,20005.0
12467,-37.700978,144.744348,18 David Circuit,HILLSIDE,GREATER DANDENONG,20000,2.628,16.304347826086957,1,4717,798,Melton,64,1491,867300,27356,20000.0
71123,-37.841529,145.226343,14 Bellbird Drive,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.174,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
32923,-37.735725,145.020299,51 Gordon Grove,PRESTON,BOROONDARA,20011,1.745,17.166666666666668,1,11418,7672,Darebin,63,1155,1075700,27067,20011.0
17072,-37.711405,144.924185,33 Bayview Road,GLENROY,WYNDHAM,20033,0.765,12.916666666666666,1,7882,4021,Moreland,66,1004,743900,27707,20033.0
43721,-37.7117,145.077511,31 Kenmare Street,WATSONIA,MANNINGHAM,19984,0.559,19.841726618705035,1,2191,614,Banyule,82,1300,879500,8932,19984.0
15647,-37.73670578,144.8874207,27 Hotham Road,NIDDRIE,MANSFIELD,20036,3.174,9.333333333333334,1,2198,1140,Moonee Valley,69,1204,1148000,13979,20036.0
34434,-37.71663284,144.9961243,25 Willoughby Street,RESERVOIR,EAST GIPPSLAND,20010,0.958,19.105263157894736,1,16913,8713,Darebin,63,972,861800,45591,20010.0
31870,-37.742062,145.016716,139 Gower Street,PRESTON,BOROONDARA,20012,1.475,16.176470588235293,1,11418,7672,Darebin,63,1155,1075700,27067,20012.0
76330,-37.89955902,145.0778656,6 Kelvinside Street,HUGHESDALE,BASS COAST,19918,0.521,11.596590909090908,1,2268,2190,Monash,65,1340,1374600,16280,19918.0
69351,-37.86171722,145.0942993,1 Edmonds Avenue,ASHWOOD,DAREBIN,19848,1.139,13.0,1,2378,1176,Monash,73,1469,1436500,12420,19848.0
117,-37.800355,144.892281,1 Windsor Street,FOOTSCRAY,WHITTLESEA,20024,0.25,6.733333333333333,1,5286,6864,Maribyrnong,49,1181,869400,16926,20024.0
50307,-37.779045,145.096014,57 Estelle Street,BULLEEN,MARIBYRNONG,19935,3.956,15.848101265822784,1,4269,979,Manningham,58,1225,1322600,10590,19935.0
68519,-37.862106,145.019892,4 Kooyong Road,ARMADALE,BRIMBANK,19945,0.631,7.012987012987013,1,2838,3841,Stonnington,73,1713,1925900,8428,19945.0
9516,-37.856654,144.724398,4 Dromana Way,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.503,,0,12111,961,Wyndham,74,1402,680500,39324,46468.0
76819,-37.917995,145.139009,39 Dennis Street,CLAYTON,HINDMARSH,19915,1.785,14.25108225108225,1,5171,5343,Monash,48,962,1017200,18901,19915.0
7612,-37.72896,144.823537,7 Betson Court,KEALBA,BASS COAST,20001,2.624,14.857142857142858,1,1111,142,Brimbank,46,907,704200,54005,20001.0
71333,-37.851518,145.224471,25 Linsley Way,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.128,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
57094,-37.82637024,145.0830841,18 Wattle Valley Road,CANTERBURY,MELBOURNE,19893,0.266,9.46875,1,2781,1325,Boroondara,80,2352,2875800,7418,19893.0
43052,-37.719112,145.058162,28 Heritage Court,MACLEOD,WANGARATTA,19983,1.235,18.08641975308642,1,3511,1718,Banyule,79,1458,1123400,12063,19983.0
2232,-37.784303,144.874694,39 Spurling Street,MAIDSTONE,BAW BAW,20022,1.959,7.9523809523809526,1,2995,2208,Maribyrnong,56,1162,843300,19978,20022.0
86700,-37.899705,144.99489,4 Downes Avenue,BRIGHTON,HUME,19953,0.881,,0,8625,6345,Bayside,77,2200,2483600,20135,19953.0
6068,-37.784921,144.826242,11/4 Forrest Street,ALBION,MOIRA,20021,0.709,11.08411214953271,1,1389,1392,Brimbank,52,929,739100,30677,20021.0
67058,-37.753339,145.337487,15 Baker Street,LILYDALE,FRANKSTON,19876,0.932,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
18772,-37.667867,144.936075,37 Warragul Street,DALLAS,MOORABOOL,19960,0.961,16.6875,1,2207,315,Hume,58,762,514300,18510,19960.0
60255,-37.82463074,145.1965332,76 Creek Road,MITCHAM,PORT PHILLIP,19900,0.839,15.882096069868995,1,5802,3089,Whitehorse,76,1424,1128700,14482,19900.0
50094,-37.761451,145.09056,27 Warringal Street,BULLEEN,MARIBYRNONG,19935,2.674,15.848101265822784,1,4269,979,Manningham,58,1225,1322600,10590,19935.0
8682,-37.76673,144.777274,81 Gurnung Drive,CAIRNLEA,YARRA RANGES,20003,3.022,12.984496124031008,1,2159,192,Brimbank,57,1423,969000,14107,20003.0
31008,-37.760266,145.017085,249 Raleigh Street,THORNBURY,LATROBE,20014,1.73,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
34435,-37.726599,145.019007,25A Home Street,RESERVOIR,EAST GIPPSLAND,20011,1.443,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
52402,-37.818859,144.993436,15 Union Street,RICHMOND,EAST GIPPSLAND,19978,0.47,7.690476190476191,1,8875,13869,Yarra,65,1731,1389100,24112,19978.0
30425,-37.77542877,144.9930267,8 Park Street,NORTHCOTE,MURRINDINDI,20017,0.269,12.287878787878787,1,8461,5349,Darebin,69,1563,1630800,21000,20017.0
32103,-37.741479,145.014676,184 Gower Street,PRESTON,BOROONDARA,20012,1.284,16.176470588235293,1,11418,7672,Darebin,63,1155,1075700,27067,20012.0
66726,-37.780675,145.331424,8 Lancaster Road,MOOROOLBARK,WEST WIMMERA,19877,1.734,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
95862,-37.907972,145.041909,49 Murray Road,ORMOND,MOIRA,19940,0.41,13.683333333333334,1,2378,2357,Glen Eira,72,1538,1746300,17630,19940.0
77236,-37.942957,145.106609,4 Newlands Court,CLARINDA,BULOKE,19915,2.373,14.25108225108225,1,2271,640,Kingston,44,1116,1012900,19027,19915.0
73880,-37.84643173,145.3012085,6 Southern Aurora Place,BORONIA,TOWONG,19869,2.15,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
59347,-37.828058,145.207445,12 Davison Street,MITCHAM,PORT PHILLIP,19901,1.123,15.935622317596566,1,5802,3089,Whitehorse,76,1424,1128700,14482,19901.0
88194,-37.939652,145.059706,32 Marrbridge Road,MOORABBIN,MANSFIELD,19872,1.845,17.015625,1,2571,1673,Kingston,69,1294,1283800,13081,19872.0
10705,-37.79283905,144.9238434,6 Belmont Road,KENSINGTON,SOUTH GIPPSLAND,20041,0.597,5.0,1,3940,4804,Melbourne,62,1401,1202200,14523,20041.0
85839,-37.88973999,145.0055237,8 Orrong Road,ELSTERNWICK,MORELAND,19954,0.688,,0,3005,3427,Glen Eira,69,1497,1859300,10824,19954.0
89711,-37.945899,145.007755,9 Susan Street,SANDRINGHAM,PYRENEES,19948,0.567,,0,3340,2563,Bayside,79,1836,1785000,8146,19948.0
9926,-37.781151,144.923191,100 Canterbury Street,FLEMINGTON,WHITTLESEA,20039,0.662,5.666666666666667,1,1877,3086,Moonee Valley,62,1401,1069400,14523,20039.0
34319,-37.708298,145.006045,22 Broadhurst Avenue,RESERVOIR,EAST GIPPSLAND,20009,0.309,19.1,1,16913,8713,Darebin,63,972,861800,45591,20009.0
73005,-37.867606,145.269373,15 Wells Avenue,BORONIA,TOWONG,19869,1.541,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
62304,-37.819781,145.228613,8 Ellison Street,RINGWOOD,MACEDON RANGES,19902,0.435,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
43027,-37.717711,145.085128,26 Frensham Road,MACLEOD,WANGARATTA,19984,0.761,19.841726618705035,1,3511,1718,Banyule,79,1458,1123400,12063,19984.0
56192,-37.844206,145.098479,13 Waratah Avenue,BURWOOD,MARIBYRNONG,19849,1.779,12.083333333333334,1,5052,3288,Whitehorse,73,1100,1296800,18501,19849.0
40417,-37.703871,145.054218,34 Boadle Road,BUNDOORA,WODONGA,19984,2.721,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
88230,-37.935531,145.046385,49 Clay Street,MOORABBIN,MANSFIELD,19937,0.857,16.14074074074074,1,2571,1673,Kingston,69,1294,1283800,13081,19937.0
19017,-37.67392349,144.9326935,56 Kiewa Crescent,DALLAS,MOORABOOL,19960,1.515,16.6875,1,2207,315,Hume,58,762,514300,18510,19960.0
49257,-37.817184,145.087237,22A Northcote Avenue,BALWYN,HOBSONS BAY,19894,0.802,10.38679245283019,1,4589,2796,Boroondara,71,1563,2551100,13849,19894.0
1840,-37.811349,144.882283,151 Chirnside Street,KINGSVILLE,ALPINE,19996,0.839,,0,1266,832,Maribyrnong,56,1162,1091300,19978,19996.0
15029,-37.739149,144.921613,16 & 18 Glenview Road,STRATHMORE,KNOX,20035,0.705,10.2,1,3101,749,Moonee Valley,81,1634,1643800,10591,20035.0
80757,-37.977917,145.217818,13 Bruce Street,DANDENONG,CARDINIA,19888,1.518,22.110294117647058,1,8074,9600,Greater Dandenong,48,899,685100,45248,19888.0
77379,-37.911093,145.161738,10 Monash Drive,MULGRAVE,MACEDON RANGES,19873,3.516,,0,7213,1477,Monash,60,1348,1022600,22093,19873.0
30746,-37.75693893,145.0122833,144 Flinders Street,THORNBURY,LATROBE,20014,1.225,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
